alpha_power,beta_power,theta_power,heart_rate,RMSSD,SDNN,LF_HF_ratio,stress
0.49322671098540394,0.516300805771398,0.48278899988184265,79.74629311040584,28.554753875916383,58.95577700781023,1.4536838637914602,True
0.5034055203575375,0.5053310300279976,0.5040062271434684,73.7810476089845,24.548386542418807,52.623551222397566,1.413829692974374,False
0.5022228434125933,0.4849383732694217,0.508477398514649,73.49108901481453,27.26094614233328,54.41801202725294,1.5889037122279892,False
0.48445189345179057,0.5681207857341318,0.5623024395068252,78.18503954954392,23.407638093725524,53.670706647255884,1.3882813538292997,True
0.5436060223147196,0.5525681133027087,0.4970498111961575,82.56394815576735,28.369481157791448,45.30559168591383,1.4498597853114363,True
0.49017013560206696,0.5100098631586084,0.501558376574219,80.71180452325859,25.72233376443846,50.17406820442518,1.5419609972024118,True
0.5149399487373635,0.4760510826638464,0.5513512544042704,77.3552369091338,26.903425407018798,51.375160110654456,1.3804706236400754,False
0.5093375046363061,0.4272836202011313,0.5125859733172108,80.84257938636857,30.906521326642068,47.46105206760279,1.2894353058159675,False
0.5237309584112914,0.47628576633664066,0.5331657779887395,78.3398112316133,32.82523084322583,52.11351961947417,1.4516438516153463,True
0.5562851251764765,0.4892212372763882,0.5468453359018056,79.27218313339228,26.15153371146339,54.16501333462534,1.5078143062969647,False
0.5154135785273662,0.552643825459531,0.48011297247347157,83.69964580468564,28.71122669757132,50.07170912985487,1.583019181186261,True
0.49585207096486444,0.5572824992141039,0.527739010487383,76.3464428510144,27.710962658568963,52.90455398159858,1.41396149892205,True
0.5459821673900773,0.454527676550083,0.5173787449880326,80.43242481947935,25.294659428312933,51.45162995356412,1.331265565288929,False
0.5029123264804413,0.5021469871165818,0.4978519622175781,74.78358296404318,28.65348952920464,53.71231440405242,1.3182020774612846,True
0.5464980321505262,0.4503542998440269,0.5289226150486507,76.78905461027401,26.8527964542062,53.21462945670466,1.5443002130447376,True
0.4780890010484859,0.5058753576529305,0.483275246449765,77.32960205288444,26.630740348479993,53.69262353946421,1.458209045423411,True
0.5261696191016203,0.48447166102891487,0.4799278178402025,76.3134959202651,27.28046270842183,47.19048087563121,1.4720189657622993,False
0.4952018441010972,0.5356704959332266,0.5227746548090794,80.75746252083,25.26808857759893,50.661624281041604,1.5077156496217716,False
0.44723781540730656,0.4980274921678104,0.49169560100333237,83.87504236266179,27.33184553804012,52.95634905684565,1.6101322957735762,False
0.4819488016331181,0.5191577737633212,0.49227870387729966,78.42265874073361,29.61424519327462,51.420896230434366,1.251167264658701,True
0.5225579909806032,0.5067165207283739,0.5315196318802283,81.44533712759026,27.61794447479966,54.3674669664403,1.6655407113088296,True
0.5187700204329502,0.5216501619212971,0.5053968245346043,79.21119027100983,27.619921929997012,52.03742832631458,1.5978422112028035,True
0.5077964838274527,0.4926277080774217,0.4948078452714839,74.81281941555936,27.55359549073039,46.731100887972836,1.5432262950634155,True
0.5286200529047961,0.4836524273957315,0.4784477820329241,71.4819913619579,29.76466612464682,51.49959237122111,1.6667224111551138,True
0.5204585891388489,0.5080115079760777,0.4680465901077388,71.54455379601208,29.677881000939223,51.44620018200616,1.494609515099426,False
0.4692683707599713,0.4971182030082605,0.472379792207619,73.1941025643085,25.857892640701902,48.105266812504006,1.6172756845267444,False
0.5052373343849552,0.4626603589006575,0.4683975331047903,82.87403537540868,29.276783851216766,43.38330182870279,1.5572390311175677,True
0.4957286154493612,0.5223876069808167,0.5450400095586646,74.61969759327059,29.65946483575835,46.609791982878924,1.5126177903661968,False
0.49443023070008546,0.5622620239593632,0.41454372138109774,75.75836496255653,27.725256423201206,50.25706148421008,1.4667139595617489,True
0.4854390935651269,0.4890916336335843,0.4749395884022073,80.12835545141712,32.19944357833303,48.22293213304384,1.4264696539318047,True
0.4926383565199139,0.42047090574820967,0.5178426302499586,80.52186007951366,27.531960281786038,51.65689981303857,1.490337632998511,True
0.4867986653990905,0.48119098826636697,0.477934101722307,78.36961442035346,26.991640337984656,48.450711068337284,1.5231445922525573,False
0.5018069062982308,0.5083990587895946,0.5261020319206626,80.64932933144148,28.081838350791443,49.395525398157446,1.4699140252859173,True
0.47416147396015207,0.47954047256006604,0.5055365390959111,80.1249115416032,30.887264006937627,49.36337309029655,1.446468328743234,False
0.45609455155603645,0.4846995080343576,0.4975785025967425,74.97080788587019,27.84847142692908,43.259331998046186,1.627946493165775,True
0.48339052083958456,0.5170930184069661,0.5386925826224823,81.16817042719815,28.99937022060587,53.40686044154883,1.50188190497406,False
0.5309739578165344,0.5316092538982352,0.5112216970954272,72.50810130943063,27.97582210430789,49.547486865299916,1.605811832508715,False
0.4861808368712064,0.5173121638154162,0.5195696863524026,75.00484368243512,28.000414129836393,45.867147497737285,1.6159074064955898,True
0.45161852386431045,0.5222979228206814,0.512413972923545,79.84610245203916,27.637551653563794,54.4449902073878,1.5695202900084,True
0.47133378678198723,0.512763726853549,0.488815005437247,73.8611455056332,31.438755812414595,53.8170605003203,1.2396862912172701,False
0.46039300378938075,0.5320002406876746,0.5604016174257986,76.69084232842029,25.00694148981984,52.30462164989521,1.4926027136405622,False
0.49289544179779976,0.5045090528438563,0.5083698248667141,78.5714990393372,27.867734770748356,52.655694448966976,1.4475551863737348,True
0.5121494513288287,0.45780016709455335,0.4533231306138912,81.00313827770142,29.843300223848917,49.386586337041635,1.3142098548601713,True
0.5275358584116433,0.45944946183151,0.5250058688482677,80.03362595859272,31.022309860494694,54.71905917564457,1.5298158465990526,False
0.5450707115628808,0.5132004335015999,0.49498634858640767,85.9330300410511,28.450615844081884,52.62814037758938,1.7272434720446883,False
0.4924229554582052,0.5344781997885703,0.5050808247210823,77.26181253561015,29.3604322109009,50.759495714113946,1.5665416823691778,False
0.5097249905746533,0.5024685196782627,0.4817146339352215,77.36660928351692,26.883396492107938,51.181391894648755,1.612185785623047,False
0.5329633055596157,0.48680806825177475,0.5245329889760086,78.44037903595665,31.590422711824644,48.09332647578679,1.5449473912832308,False
0.4775454039033034,0.5083706457731102,0.5278352038424371,76.37197860079793,28.542990621651295,55.54582649988923,1.485297457656915,False
0.5244052890800192,0.5058966432953472,0.5167343091905559,80.69051794759659,28.995486178182787,49.036271701646264,1.3985240506814147,False
0.5264491927084836,0.500806575169836,0.5378775231028154,79.29576763402183,24.160653687604686,57.23503002673526,1.3402400830404568,False
0.4572575544135963,0.5171179600577948,0.5642681107583559,75.12168228982956,25.382359201761776,49.05941094148281,1.6153900734255746,True
0.4579444681162316,0.5403626013846493,0.4657098526180855,75.99556774338302,27.474218341583466,54.23137743561051,1.4641970620253013,True
0.4994446059202283,0.47502933280687315,0.4836126665524255,82.17739590019299,27.261445721507595,47.84624332775719,1.507857702971915,False
0.5213484463426667,0.49076665295141,0.5398458242554718,83.19754499845527,29.63755528750972,48.39399473895133,1.4325065981209448,False
0.4856247728646413,0.5086932457068923,0.5231509613194504,77.93589811695469,29.701795924335944,46.958312143122384,1.5317453261250176,True
0.49609570836896943,0.5319644112519606,0.4943908609104366,75.03846141854645,25.79969153405661,44.21698226196317,1.732004072201726,False
0.563991001239688,0.5167937134379312,0.4764203161847615,78.24731925880351,27.071191475381223,48.538391236415215,1.3438506777558141,False
0.478569457459209,0.5017765530204347,0.530294512680279,77.11379576958291,26.767277183921045,52.56357568119985,1.3368724184539054,True
0.498214239318146,0.5036602944393609,0.5022801617423723,80.22638247321568,28.808589509923394,47.58705272102002,1.5046002747253273,False
0.5090464202700083,0.5038766354592569,0.5109488300739867,87.57932270353459,26.97357286705683,52.00502146615424,1.5251473608940511,True
0.5194306561430208,0.4580429727854258,0.5017889110976053,75.54540334973308,26.415160158000077,49.006074850450034,1.4586394466578356,True
0.5123879436282688,0.5295296719542976,0.48835469544376314,77.90031002806661,28.014126317256352,56.6563407003444,1.5502784426895193,False
0.46813088858821683,0.4952597630426303,0.5484113380717595,76.06935050304762,29.34572247193364,50.59187679689362,1.3268798696555075,True
0.49428983965749174,0.5192252858380103,0.5362509869177943,75.35437604631684,27.440479663008333,46.27471827355512,1.4951911492669228,False
0.4668099507798191,0.5261337411029507,0.5344629710111631,70.72727921918117,28.78092969985778,47.22372612182124,1.4906613141100051,True
0.47075954989318036,0.4827901397935929,0.4250178285537928,81.9513452020196,25.777084086125935,46.473216183125444,1.439349661178426,True
0.5353832036216386,0.5414647697311258,0.48904035346063673,77.73491112238399,27.83312406041928,51.52480591902377,1.6972542176789809,False
0.5019284005728639,0.5005530179919618,0.5013143441593733,76.39210966465785,30.839206009027276,53.03438910622507,1.4153149033874635,True
0.5046117531783658,0.4624665927084409,0.5165746986325145,75.96676508842545,28.038295554831503,46.06334241970578,1.3116849791941416,True
0.5154510580162598,0.4615871194251115,0.4789402493657973,80.0177211036082,30.96823205707193,50.43466349929067,1.4227340554729175,True
0.5221539973998623,0.5250707633619542,0.5505178307437361,77.91745528484809,26.610573737821884,47.87126043575248,1.5610216169589222,True
0.5274620635310622,0.4862191730137927,0.5309085036209553,78.52932466583168,26.983719604705378,46.042258416203694,1.4943411511100104,True
0.5155803954272352,0.506087690625539,0.49954070452481014,77.59707377558836,25.941256983635856,48.406357116177205,1.3846667596794255,False
0.4654701926773309,0.4511737268635051,0.501140104345046,83.65375891780383,31.601022363021706,51.26028347135552,1.5190423889925058,True
0.4439820442222476,0.4486949482203012,0.5092946213068108,77.22135996724825,26.704916388729682,48.482759887214186,1.5757495149337486,True
0.47593168192335145,0.5406691357641485,0.4958123111553448,75.60242398004924,30.25086956882954,46.43100002272892,1.6070610559979186,True
0.47523508409622467,0.5465150147844223,0.4815979200937718,74.56882137803801,29.00133144276242,55.71240976871902,1.3634175844584562,False
0.542083829328083,0.556460734894251,0.5191619066608756,80.7576868037256,27.96147924053121,50.251479883788086,1.5491207665411997,True
0.48040012302278867,0.4773385120294003,0.47690080306824073,79.50328250981954,25.33937274852202,46.54695774914148,1.4266843802890004,True
0.527938403573486,0.487643691016326,0.47985129896185846,79.10209652044854,26.361484280557004,51.60388725836731,1.4143227906173208,True
0.4884405920941472,0.5186201629265204,0.490726506073925,75.92273706037844,28.9251825857079,51.438324554258195,1.5554057771115908,False
0.4935965854486446,0.4840700913499455,0.4932570379432195,79.28158308561505,27.21597472016174,48.382631890553064,1.4863004510557543,False
0.4993729521810756,0.4869651131770305,0.5160952953071121,72.59058097123217,31.991334979567927,49.71360725873278,1.6100821398422605,False
0.4754533795029958,0.5689669437085775,0.49788503665822725,77.32543205457577,28.915545732303773,49.85330844957768,1.3451039474946525,False
0.5108418681652525,0.5005525513756865,0.4985923826336245,80.38279403886548,29.93079496918234,50.11471398488008,1.37306695034533,True
0.4917484490854507,0.5038431324473237,0.5358989445993695,79.78067016684258,30.145956095532025,44.26323507374067,1.4908600442490885,False
0.5549437629756306,0.5350788677133702,0.5040960599324821,77.67117058822251,26.699952131186205,50.646189516368864,1.492433439567417,False
0.45763088895994125,0.5225416137011537,0.5127249783920574,83.56227769900256,25.521483210293056,47.44578069721906,1.555174079991092,True
0.4626278366386404,0.5184780682083279,0.5095934580242761,73.96206095925976,25.27365199081438,49.5965096467948,1.4382358323066304,True
0.4804519895718255,0.4489224918728648,0.5773912801296296,77.09046065149717,29.785194676598618,47.36055693949384,1.6911419087139723,True
0.509937902942107,0.5118335642713489,0.516308004637833,82.47806570687857,28.52512265800385,50.983463518529256,1.3797850473923912,True
0.45859695625355323,0.5212506934189806,0.5482203672805998,79.4030795152963,29.65209434288301,49.31135403391896,1.3723695583461664,False
0.5144741724572955,0.5146812368368375,0.45288498189130466,78.97307784516481,30.74569694935306,52.195612112864886,1.4669210775672443,True
0.518350288665226,0.5076326252990364,0.5078202129747172,75.51935893788043,27.392547942446672,51.16884253211271,1.4216246478875572,True
0.5073106163447574,0.5202445847649981,0.5000913806046025,72.35445286350708,28.84194588877878,45.450072351737624,1.4757318723187967,False
0.5248154974710807,0.47666549937227376,0.49157974769399676,77.03303859236598,32.179077443389545,44.11212292498226,1.4247564762646965,True
0.48592473043685885,0.5194612966276893,0.5055404091759472,76.88996691035362,25.10070956060294,61.77871311930898,1.3614012057601002,False
0.45733238871206977,0.4652490593242237,0.5279777249561927,79.53925626029188,29.719175773959606,47.11986111416161,1.4484781606191757,False
0.491029779486024,0.523125955816609,0.48715654517102264,81.49421806337152,30.407768874337634,52.99057632039742,1.5553040085852359,True
0.518311107963004,0.48613174133884873,0.47732764521521465,73.45885682216152,28.50040041250339,46.98783620947397,1.3974247316359723,False
0.512383427808095,0.5031929068307569,0.5731925721901782,77.93139581310335,25.969811616344263,45.898586580619266,1.3248171193248282,True
0.49656380464242145,0.5361952689952507,0.5360124172383327,79.68275834382372,28.414534658797887,49.137657441798936,1.7271449745422796,False
0.453480097068016,0.4492260611085554,0.5096407164635082,79.45419845188343,28.876951477619453,50.889726635422285,1.491076584577855,True
0.4842273493495772,0.5313248263120721,0.48182855230989985,76.22260722254131,27.902695296859097,51.37305975816066,1.6026986263319731,False
0.48014640605694836,0.5499642333338773,0.5170694923755582,80.85092277592072,27.185927374146438,54.662481262144325,1.5184710474781082,True
0.46450224462002676,0.48334401419920403,0.5092222009342731,74.31135121664275,29.1292118517872,52.60746377749069,1.5466545311450126,False
0.4689427303274188,0.5137025965746135,0.5114347515464833,87.41324560097998,28.478809001070754,49.29033413834316,1.4623699275075004,False
0.5023210492294286,0.4925846785243821,0.4830725720402783,81.56674011442392,27.013754355200454,50.21611058385123,1.5496199187363315,False
0.5035198214992634,0.4907248362959408,0.4730459605462689,73.24759217098352,34.21983711201072,44.67126099960065,1.6061370964873134,False
0.4905419226607896,0.4988709589272545,0.49115150965123916,76.39401544213823,27.059915704480996,51.10294787897426,1.5735621997245746,True
0.5102345592444993,0.4888567740201263,0.49812220616301434,75.23276944650449,28.30351598449748,48.38347443142179,1.5776027913843476,True
0.49340984336487465,0.5101548922248325,0.4895404359677642,78.60170759169283,28.001055917713195,51.11631641782059,1.6200531658473873,True
0.5391643642146299,0.5309553361840591,0.5003105785953014,77.1944080562825,29.331848504108923,55.4976711304376,1.4638537233306015,False
0.5120513516629682,0.5538763301928656,0.47080793177355335,72.75440408028545,30.22537674997985,52.04407853132884,1.364455249688771,False
0.5096815568101427,0.48343330867157086,0.45563265293677613,78.86608088783957,24.447529534203362,53.53917562508213,1.54581681147887,False
0.48198083930243585,0.5077916750516445,0.5184055391819125,76.53345173464118,28.41931883054925,56.169630694488625,1.4490193306809118,True
0.4826928903301279,0.5332611074174872,0.4773974638896145,77.95664318736516,30.070498669447506,51.148966954222786,1.5139060398653417,False
0.4934695639031834,0.49439385067515923,0.49924919123764566,76.55081684494968,27.358664748885616,49.64970225261426,1.38181258745792,False
0.5029302829564649,0.5197563281801849,0.4867015324642547,74.7271007093544,25.766951120102682,51.60445200903773,1.5400481386506328,False
0.4929758912915246,0.48538623848705914,0.5118045615626525,76.64031585201818,28.426587414745878,47.523768410063134,1.3664518430900108,True
0.5039222173185828,0.5543734567399079,0.5370827952563131,79.6544561281214,27.83695465379671,49.410600249715706,1.564648953772577,False
0.4633746905008693,0.5014219601394925,0.547219602898701,73.21589079819961,33.51932007782216,49.11473025728628,1.5446872500802697,True
0.5069614981207291,0.5147735379202445,0.4554530609465029,74.91697457722212,30.19430542350739,46.70809241710147,1.6628468554772322,False
0.4545442681340434,0.5252193064696618,0.4959794849998125,79.96770232958929,26.428027934730036,45.89505488350157,1.5052258490497483,False
0.5087921741989604,0.5772007940974958,0.549260454804091,79.01545153038508,25.479670469654838,48.026496338443586,1.3961456179156029,True
0.4879633858434249,0.4883689532019205,0.4952441128091909,73.01252403589298,31.067455419833,49.07657458658335,1.6953259137526568,False
0.4586699189612873,0.45330112479428286,0.5014658021097711,79.22945597078554,26.087127246363984,50.74792578692519,1.4047683619261202,True
0.4608659149848544,0.5553991098814299,0.5119906385525792,79.86471566956816,26.994050458897313,50.97217108466468,1.56954024745503,False
0.5243858635651688,0.5008495512839138,0.508021769422157,81.2280214157958,29.30090018507228,48.92111098264261,1.3846649489404041,False
0.4696150663899673,0.5150275156287314,0.4804574598915666,82.54034922972639,27.47097031737878,50.25767901887999,1.3480653924523158,True
